depth index,current depth,current Joint positions,current joint effort,zero effort
0,0.096574901289999973,0.005019776368245933,-0.025838198268204066,-0.12512755853289892
0,0.096564530970000034,0.0029914005788308643,-0.13258547102247356,-0.12512755853289892
0,0.096559345810000016,-0.00010657371366429823,-0.13116941168900989,-0.12512755853289892
0,0.096556753230000014,-0.0029477671380914957,-0.15604485398018803,-0.12512755853289892
0,0.096551568069999996,-0.005974692288143792,-0.16128427351400393,-0.12512755853289892
0,0.096552540287500002,-0.0090522013385222616,-0.16366797339200118,-0.12512755853289892
0,0.096552669916499995,-0.012063681022826111,-0.17105508291490321,-0.12512755853289892
0,0.096551568069999996,-0.015183665104012806,-0.16900179688138062,-0.12512755853289892
0,0.096552864360000004,-0.018129887695529458,-0.18297358230488919,-0.12512755853289892
0,0.096552864360000004,-0.02120237696953968,-0.18436604064946177,-0.12512755853289892
0,0.096554160650000012,-0.024264440554169701,-0.18698575041636964,-0.12512755853289892
0,0.096555456940000006,-0.027286345927853756,-0.19423125400592509,-0.12512755853289892
0,0.096556753230000014,-0.030388181586786023,-0.19364122928364855,-0.12512755853289892
0,0.096560642100000024,-0.033409314687182654,-0.1997774863953245,-0.12512755853289892
0,0.096560642100000024,-0.036503041476596984,-0.19939987057306746,-0.12512755853289892
0,0.096564790228000047,-0.039593679172861621,-0.19793660926182186,-0.12512755853289892
0,0.096569716130000038,-0.042611337043464863,-0.20404926538460674,-0.12512755853289892
0,0.096574901289999973,-0.045725142938352205,-0.20284561495116288,-0.12512755853289892
0,0.096580086449999977,-0.048543554300800415,-0.22767385526455902,-0.12512755853289892
0,0.096591753060000007,-0.050811334809316454,-0.31011210946103562,-0.12512755853289892
0,0.096604715960000032,-0.053195342447589555,-0.38030145042305136,-0.12512755853289892
0,0.09661897514999998,-0.05565541900467378,-0.44156961758424568,-0.12512755853289892
0,0.096625651043499988,-0.058089624406629334,-0.50696795780137638,-0.12512755853289892
0,0.096634012114000037,-0.060574799845554785,-0.56431836080665509,-0.12512755853289892
0,0.096639650975500035,-0.063509824474403814,-0.58098065896374418,-0.12512755853289892
0,0.096647493529999962,-0.065713892436707486,-0.66891794357183798,-0.12512755853289892
0,0.096657863849999984,-0.06808824665888781,-0.73842285585601286,-0.12512755853289892
0,0.096665641590000004,-0.070434412906077201,-0.81278957185174616,-0.12512755853289892
0,0.096672123040000044,-0.072912637885415854,-0.87127282232379599,-0.12512755853289892
0,0.096683789649999963,-0.075277338691503409,-0.94108454746355452,-0.12512755853289892
0,0.096690271099999989,-0.077702276814009888,-1.0058692619695178,-0.12512755853289892
0,0.096699345130000003,-0.080015235309840144,-1.0815340323542595,-0.12512755853289892
0,0.09670861360350004,-0.082434767519334692,-1.1453983082934713,-0.12512755853289892
0,0.096716196900000051,-0.084734211232635054,-1.221535098456034,-0.12512755853289892
0,0.096726567219999976,-0.087215525305123387,-1.280915186505944,-0.12512755853289892
0,0.096735641250000004,-0.089582542931073178,-1.3515293452679988,-0.12512755853289892
0,0.096743418990000038,-0.091968095115921106,-1.4171872963629313,-0.12512755853289892
0,0.096755085599999971,-0.094388785735346786,-1.4799895278020441,-0.12512755853289892
0,0.096762863339999977,-0.096717961970212943,-1.5540730319310854,-0.12512755853289892
1,0.10645522367000002,0.004866866257336286,-0.062112918193765174,-0.12512755853289892
1,0.10645263109,0.0027122237854276489,-0.12215383393262473,-0.12512755853289892
1,0.10645263109,6.7960049293175695e-05,-0.13329350068920526,-0.12512755853289892
1,0.10645522367000002,-0.0024851754389254464,-0.15333074025771626,-0.12512755853289892
1,0.10645438108150003,-0.0051282807651287874,-0.16423439712538673,-0.12512755853289892
1,0.10645522367000002,-0.0079269991587477464,-0.15944339638050131,-0.12512755853289892
1,0.10645859402400004,-0.010521837404487186,-0.17466603421523563,-0.12512755853289892
1,0.10646001994300003,-0.01331360533851934,-0.16992223544813237,-0.12512755853289892
1,0.10646170512000004,-0.016041660726339151,-0.17048865918151793,-0.12512755853289892
1,0.10646689028000005,-0.018672409679943731,-0.18361080900494792,-0.12512755853289892
1,0.10646948285999998,-0.021415524396868273,-0.18434243966057062,-0.12512755853289892
1,0.10647337172999997,-0.024160955933655089,-0.18415363174944208,-0.12512755853289892
1,0.10647855688999999,-0.026822981955400275,-0.19312200752804548,-0.12512755853289892
1,0.106484001308,-0.029615522162719864,-0.18882662754987234,-0.12512755853289892
1,0.1064888623955,-0.032303805476237415,-0.19531689949491415,-0.12512755853289892
1,0.10649411237000003,-0.035029930180838657,-0.19666215586170468,-0.12512755853289892
1,0.10650292714199996,-0.03781822288507742,-0.19295680060580792,-0.12512755853289892
1,0.1065112882125,-0.040512298248250631,-0.1980546142062774,-0.12512755853289892
1,0.10651874188000002,-0.043221819077172312,-0.20185437341773799,-0.12512755853289892
1,0.10653040849000003,-0.045989260402650667,-0.19991909232867117,-0.12512755853289892
1,0.10654466768,-0.048395663966259023,-0.23213444216496931,-0.12512755853289892
1,0.10655763058000001,-0.050329436277964844,-0.31440748943920849,-0.12512755853289892
1,0.10656813052900002,-0.052410712787568349,-0.38105668206756543,-0.12512755853289892
1,0.10658226009000001,-0.054467276551974329,-0.44931074194051385,-0.12512755853289892
1,0.10659781557,-0.056648948588942746,-0.50531588857900256,-0.12512755853289892
1,0.10660948218000006,-0.058702809396842762,-0.57498600778541487,-0.12512755853289892
1,0.10661596362999996,-0.0607543533848805,-0.64408970325844161,-0.12512755853289892
1,0.10662633395000001,-0.062882738565016777,-0.70493305261959716,-0.12512755853289892
1,0.10663540798000001,-0.064992975322898633,-0.76851411669211611,-0.12512755853289892
1,0.10664448201000006,-0.067126380279403167,-0.82907425418657843,-0.12512755853289892
1,0.10665174123399997,-0.06913622150992009,-0.90129328019322552,-0.12512755853289892
1,0.10665874119999999,-0.071193171410969772,-0.96876850743276943,-0.12512755853289892
1,0.10667040781000001,-0.073299546802414503,-1.0332700100720396,-0.12512755853289892
1,0.10667818555000001,-0.075374258989074919,-1.0977243107335273,-0.12512755853289892
1,0.10668725957999999,-0.077455149362034709,-1.1636890746840431,-0.12512755853289892
1,0.10669633361,-0.079431396704548768,-1.2383626035353608,-0.12512755853289892
1,0.10670540764,-0.081577930306939495,-1.296373834229589,-0.12512755853289892
1,0.10671623166150004,-0.08351517784843869,-1.3748707232812583,-0.12512755853289892
1,0.10672634272349998,-0.0855617020601082,-1.4435732019431371,-0.12512755853289892
2,0.11642149007700001,0.0043687499869488038,-0.054938217570882485,-0.12512755853289892
2,0.11642239748000002,0.0025569968546557348,-0.12222463689929772,-0.12512755853289892
2,0.11642369377000002,0.0001598605704964474,-0.13055578597784243,-0.12512755853289892
2,0.11642758264000004,-0.0021025140250076229,-0.15125385323530297,-0.12512755853289892
2,0.11642628635000001,-0.004470690060888567,-0.16291274174748749,-0.12512755853289892
2,0.11642907337350002,-0.006948915040227213,-0.16281833779192306,-0.12512755853289892
2,0.11643017522000006,-0.0093645858832846415,-0.16966262457033077,-0.12512755853289892
2,0.11643296224350005,-0.011761336030800214,-0.17577528069311527,-0.12512755853289892
2,0.11643406408999994,-0.014278560811153699,-0.17157430467050669,-0.12512755853289892
2,0.11643924924999997,-0.016666429815863911,-0.18009426166017978,-0.12512755853289892
2,0.11644184182999999,-0.01907785315584052,-0.18854341568317948,-0.12512755853289892
2,0.11644573070000001,-0.02155337517867318,-0.18778818403866543,-0.12512755853289892
2,0.11644832328000003,-0.024006501276170603,-0.1909507165500679,-0.12512755853289892
2,0.11645480473,-0.026425261212377715,-0.19465607180596448,-0.12512755853289892
2,0.11646128618000003,-0.028928971210201299,-0.19378283521699524,-0.12512755853289892
2,0.11646912873450006,-0.031385186400848405,-0.19685096377283318,-0.12512755853289892
2,0.11647645277300001,-0.033813985889792016,-0.20121714671767926,-0.12512755853289892
2,0.11648461940000002,-0.036298002918786321,-0.19928186562861233,-0.12512755853289892
2,0.11649369343,-0.038791287227229701,-0.19727578157287198,-0.12512755853289892
2,0.11650536004000007,-0.041199621474056612,-0.2048516990069032,-0.12512755853289892
2,0.11651449888449998,-0.043670509857164745,-0.20249160011779685,-0.12512755853289892
2,0.11653258213000003,-0.045653321522621901,-0.25297411535577657,-0.12512755853289892
2,0.11654560984449998,-0.047200957190616497,-0.34452235126420233,-0.12512755853289892
2,0.11655461906,-0.04923319434646866,-0.38901021532385249,-0.12512755853289892
2,0.11657017454000004,-0.051056531578073071,-0.45348811697423191,-0.12512755853289892
2,0.11658054485999998,-0.052948987268901793,-0.51260859414633997,-0.12512755853289892
2,0.11658773926949999,-0.054768849270712794,-0.57753491458564876,-0.12512755853289892
2,0.11659480405000003,-0.056708799768717996,-0.63084954849055641,-0.12512755853289892
2,0.11660387808000001,-0.058457998764729832,-0.70283256460829291,-0.12512755853289892
2,0.11660906324000002,-0.060316860567555676,-0.76492676638067447,-0.12512755853289892
2,0.11661943355999997,-0.062139811662516364,-0.83157595900903125,-0.12512755853289892
2,0.11662721130000001,-0.064004465514997902,-0.88807672641423119,-0.12512755853289892
2,0.11663369275000002,-0.065884950969871556,-0.94707919864188439,-0.12512755853289892
2,0.11664276678000005,-0.06761214017719186,-1.0229799789155367,-0.12512755853289892
2,0.11665184080999995,-0.069445130824889068,-1.0851213826657009,-0.12512755853289892
2,0.11665961854999998,-0.071157646839748318,-1.1593936947058705,-0.12512755853289892
2,0.11666998886999999,-0.07305010253057706,-1.2154932452999225,-0.12512755853289892
2,0.11667906290000001,-0.074875370445400019,-1.280561171672578,-0.12512755853289892
2,0.11668813692999998,-0.076710291776315762,-1.3432217971783453,-0.12512755853289892
3,0.12643623773000007,0.0040239299641146812,-0.054230187904150594,-0.12512755853289892
3,0.12643623773000007,0.0024353638118866988,-0.12222463689929761,-0.12512755853289892
3,0.12643883031,0.0003116122714749589,-0.13442634815597643,-0.12512755853289892
3,0.12643883031,-0.0017735256045656588,-0.15193828191314385,-0.12512755853289892
3,0.12643753401999996,-0.0039019107847019321,-0.16416359415871346,-0.12512755853289892
3,0.12643883031,-0.006108681703511587,-0.16867138303690615,-0.12512755853289892
3,0.12644012659999998,-0.0083845710815455519,-0.16758573754791734,-0.12512755853289892
3,0.12644401547,-0.01050021375243935,-0.18092029627136708,-0.12512755853289892
3,0.12644660805000002,-0.012773014037323626,-0.17860739936004283,-0.12512755853289892
3,0.12644920063000004,-0.015052378645150993,-0.17589328563757078,-0.12512755853289892
3,0.12645179321000005,-0.017174585638987886,-0.19033709083890044,-0.12512755853289892
3,0.1264530895,-0.019406841576282481,-0.19161154423901752,-0.12512755853289892
3,0.12645697836999997,-0.021641028196795635,-0.19354682532808457,-0.12512755853289892
3,0.12646345982000004,-0.023900699835793727,-0.19213076599462089,-0.12512755853289892
3,0.12646806164950003,-0.02607117391009452,-0.20168916649550064,-0.12512755853289892
3,0.12647460791400006,-0.02836521171038292,-0.19720497860619904,-0.12512755853289892
3,0.12648160788000001,-0.030619091299725336,-0.19668575685059592,-0.12512755853289892
3,0.12649197819999997,-0.032822386988741598,-0.20218478726221303,-0.12512755853289892
3,0.12650046889950006,-0.035053870652748759,-0.20350644264011247,-0.12512755853289892
3,0.12651012625999997,-0.037340571856806649,-0.19947067353974107,-0.12512755853289892
3,0.12651809844350001,-0.039575916887250928,-0.20095753583987777,-0.12512755853289892
3,0.12653015394050002,-0.041737123682102646,-0.21108236007414316,-0.12512755853289892
3,0.12654771866999998,-0.043424926951764406,-0.26602546221253337,-0.12512755853289892
3,0.12655692232900004,-0.045055195861513214,-0.32849727980717203,-0.12512755853289892
3,0.1265697556,-0.046701296373654173,-0.38917542224609031,-0.12512755853289892
3,0.12658271849999997,-0.048348169159082535,-0.45053799336284922,-0.12512755853289892
3,0.12659049623999999,-0.049952566913702687,-0.51470908215764455,-0.12512755853289892
3,0.12659827398000001,-0.05163805336350219,-0.57092663769615204,-0.12512755853289892
3,0.12660494987349999,-0.053286470695505392,-0.63148677519061469,-0.12512755853289892
3,0.12661253317000001,-0.054985471927834796,-0.68725591194019209,-0.12512755853289892
3,0.12662089424049996,-0.056707641358786864,-0.73903648156718038,-0.12512755853289892
3,0.12663152381850001,-0.058318217299706376,-0.80351438321755941,-0.12512755853289892
3,0.12663586639000002,-0.059815655204018513,-0.87795190217996633,-0.12512755853289892
3,0.12664364413000004,-0.061510408933267077,-0.93362663497397946,-0.12512755853289892
3,0.12665142187000006,-0.063030628899558169,-1.004429601647163,-0.12512755853289892
3,0.12665971812600002,-0.064722679672300762,-1.0578622404965254,-0.12512755853289892
3,0.12666697735000004,-0.066495433003578991,-1.10645667662322,-0.12512755853289892
3,0.12667605138000002,-0.068238067676647779,-1.1567031819722893,-0.12512755853289892
3,0.12668331060400001,-0.069810802226483587,-1.2242020102007241,-0.12512755853289892
4,0.13641391148900001,0.0037134761025708557,-0.053781769115220715,-0.12512755853289892
4,0.13641637444000002,0.0023187505454859087,-0.12026575482133976,-0.12512755853289892
4,0.13641507815000004,0.00039540392316029491,-0.13485116595601571,-0.12512755853289892
4,0.13641637444000002,-0.0015263981525904737,-0.14936577412401808,-0.12512755853289892
4,0.13641896702,-0.0034566952345028907,-0.16321955460307111,-0.12512755853289892
4,0.13641767073000005,-0.005431398030442099,-0.17171591060385305,-0.12512755853289892
4,0.13642026330999996,-0.0075435654715425016,-0.16777454545904588,-0.12512755853289892
4,0.13642285588999997,-0.0095132484911134661,-0.17669571925986693,-0.12512755853289892
4,0.13642797623549999,-0.011536990640803997,-0.18240715857150364,-0.12512755853289892
4,0.13642933734000004,-0.013611316690820701,-0.18219474967148414,-0.12512755853289892
4,0.13643192992000003,-0.015674830914813486,-0.18056628143800113,-0.12512755853289892
4,0.13643711508000006,-0.01762636551213002,-0.19187115511681924,-0.12512755853289892
4,0.13643841136999996,-0.01969683019570961,-0.19392444115034135,-0.12512755853289892
4,0.13644230024000001,-0.021714394159100765,-0.19909305771748359,-0.12512755853289892
4,0.13644748540000001,-0.02380300726493478,-0.1960013281727549,-0.12512755853289892
4,0.13645260574550006,-0.025762264595125539,-0.20643296526260393,-0.12512755853289892
4,0.13645655943000001,-0.027881382495812745,-0.20100473781765968,-0.12512755853289892
4,0.13646304088,-0.029964589688634812,-0.19961227947308741,-0.12512755853289892
4,0.13646952233000004,-0.03198871797496905,-0.20440328021797255,-0.12512755853289892
4,0.13647956857750004,-0.034017479901027832,-0.20709379295155358,-0.12512755853289892
4,0.13648812409150005,-0.036098370273987622,-0.20600814746256485,-0.12512755853289892
4,0.13649745737950003,-0.03816613200106124,-0.20511130988470455,-0.12512755853289892
4,0.13650711474000005,-0.040196052337051154,-0.2080614334960868,-0.12512755853289892
4,0.13652299429250006,-0.041969191804973105,-0.23756266960991371,-0.12512755853289892
4,0.13653692941000004,-0.043260046604899731,-0.31523352405039573,-0.12512755853289892
4,0.13654315160200001,-0.044857880036576772,-0.36252990578808214,-0.12512755853289892
4,0.13655767005000002,-0.046366902040200247,-0.4164109634263749,-0.12512755853289892
4,0.13656804036999998,-0.047812983770898786,-0.47921319486548819,-0.12512755853289892
4,0.13657387367500001,-0.049310807811854637,-0.53564315930401585,-0.12512755853289892
4,0.13658100326999995,-0.050724454064481429,-0.60101789853225485,-0.12512755853289892
4,0.13658748472000001,-0.05222884242838035,-0.65784907978193052,-0.12512755853289892
4,0.13659610504850006,-0.053672993475860332,-0.72006128649876722,-0.12512755853289892
4,0.13660433649000001,-0.055196688671944841,-0.77382433919260463,-0.12512755853289892
4,0.13660952165000004,-0.056747799569732825,-0.82506208607509834,-0.12512755853289892
4,0.13661729939000006,-0.058207009946317556,-0.88640105620296572,-0.12512755853289892
4,0.13662507713000002,-0.059655022360234657,-0.94540352843061903,-0.12512755853289892
4,0.13663415116000002,-0.061378736337761565,-0.97936535144485592,-0.12512755853289892
4,0.13663985483600002,-0.0626881256965863,-1.0537556684294804,-0.12512755853289892
4,0.13664711406000005,-0.064184019054323624,-1.1099024210013151,-0.12512755853289892
5,0.14642114066000006,0.00344395272526042,-0.048825561448097896,-0.12512755853289892
5,0.14641984437000002,0.0021998204592228515,-0.11608837978762168,-0.12512755853289892
5,0.14642146473250001,0.00044676009677388799,-0.13095700278899047,-0.12512755853289892
5,0.14642366842549998,-0.0013167259550552785,-0.14523560106808237,-0.12512755853289892
5,0.14642502953000003,-0.0030721031373665102,-0.16211030812519117,-0.12512755853289892
5,0.14642373323999996,-0.0048935096857523619,-0.17114948687046741,-0.12512755853289892
5,0.14642502953000003,-0.0068041137988355035,-0.17133829478159615,-0.12512755853289892
5,0.14642762211000002,-0.0086965694896642218,-0.17284875807062416,-0.12512755853289892
5,0.14642891839999997,-0.010479362373678946,-0.18542808514955939,-0.12512755853289892
5,0.14643151097999998,-0.012403481269291989,-0.18453124757169964,-0.12512755853289892
5,0.14643410355999997,-0.014346134723803161,-0.18002345869350636,-0.12512755853289892
5,0.14643928871999995,-0.016183372874581176,-0.18807139590535824,-0.12512755853289892
5,0.14644317759000003,-0.018020611025359179,-0.19493928367265703,-0.12512755853289892
5,0.14644447387999998,-0.019888353970990376,-0.19916386068415737,-0.12512755853289892
5,0.14644836275000003,-0.021800116494004654,-0.19897505277302874,-0.12512755853289892
5,0.14645354791000006,-0.023724235389617699,-0.19656775190614034,-0.12512755853289892
5,0.14645925158600007,-0.025547186484578387,-0.20631496031814867,-0.12512755853289892
5,0.14646560340700004,-0.027445048088419056,-0.20758941371826581,-0.12512755853289892
5,0.14647467743700007,-0.029419750884358276,-0.20138235363991699,-0.12512755853289892
5,0.14648206628999999,-0.031290196786495444,-0.20496970395135844,-0.12512755853289892
5,0.14649114032000007,-0.033161028825276335,-0.20799063052941408,-0.12512755853289892
5,0.14649969583399997,-0.035045375646587114,-0.21084635018523237,-0.12512755853289892
5,0.14650669579999998,-0.036991118194247968,-0.20775462064050315,-0.12512755853289892
5,0.14651771426500004,-0.038881257065214433,-0.20841544832945305,-0.12512755853289892
5,0.14653002902000001,-0.040204161206569076,-0.26708750671263098,-0.12512755853289892
5,0.14653780676000003,-0.041539807857166197,-0.32495713147351296,-0.12512755853289892
5,0.14654889003949995,-0.042877771327625616,-0.38103308107867401,-0.12512755853289892
5,0.14656243627000001,-0.044238130723420255,-0.43536255750589692,-0.12512755853289892
5,0.14657280659000002,-0.045606212852089122,-0.48962123096644616,-0.12512755853289892
5,0.14658188061999999,-0.047027967974233864,-0.53800325819312156,-0.12512755853289892
5,0.14658836207000003,-0.048358208711819041,-0.59596728690956791,-0.12512755853289892
5,0.14659613981000005,-0.049678796033311413,-0.65376610870377672,-0.12512755853289892
5,0.14660430643700001,-0.051058848397935341,-0.70774157029763374,-0.12512755853289892
5,0.14661039900000003,-0.052421524613592251,-0.76247226353600417,-0.12512755853289892
5,0.14661688044999999,-0.053780339462812063,-0.81684894194100899,-0.12512755853289892
5,0.14662465818999998,-0.055136065218882181,-0.87290129055727894,-0.12512755853289892
5,0.14663373222000006,-0.056547780788290411,-0.92005606636161885,-0.12512755853289892
5,0.14663891737999996,-0.057905051090935369,-0.97443274476662389,-0.12512755853289892
5,0.14664669511999998,-0.059225252275784047,-1.0326563843608718,-0.12512755853289892
6,0.15641035139999998,0.003193350043491834,-0.045615826958913613,-0.12512755853289892
6,0.15641294398,0.0021009694784327776,-0.11379908386518907,-0.12512755853289892
6,0.15641164769000004,0.00049464104059408005,-0.1301545691666946,-0.12512755853289892
6,0.15641553655999998,-0.0011506871982594517,-0.14372513777905457,-0.12512755853289892
6,0.15641683285000005,-0.0027419563069934118,-0.16175629329182495,-0.12512755853289892
6,0.15641812914,-0.0044324625331611574,-0.17006384138147873,-0.12512755853289892
6,0.15641942543000006,-0.0061785724360233184,-0.17284875807062391,-0.12512755853289892
6,0.15641942543000006,-0.0079706325994871197,-0.16989863445924142,-0.12512755853289892
6,0.15642201801000008,-0.009622911297927448,-0.18375241493829422,-0.12512755853289892
6,0.15642486984800011,-0.011357437101478272,-0.18800059293868487,-0.12512755853289892
6,0.15642720316999995,-0.013137913165630738,-0.18752857316086363,-0.12512755853289892
6,0.15642979574999996,-0.01493846833525618,-0.18427163669389773,-0.12512755853289892
6,0.15643368462000004,-0.016617776598756302,-0.19508088960600359,-0.12512755853289892
6,0.15643757348999998,-0.018332995570121566,-0.20081592990653138,-0.12512755853289892
6,0.15644301790800005,-0.020077174789765173,-0.20407286637349795,-0.12512755853289892
6,0.15644924010000005,-0.021863442903573296,-0.20152395957326324,-0.12512755853289892
6,0.15645267526850007,-0.023647008060875448,-0.20029670815092787,-0.12512755853289892
6,0.15645701784000007,-0.025311256995270835,-0.21101155710746961,-0.12512755853289892
6,0.15646233262900008,-0.0271125844381837,-0.208085034484978,-0.12512755853289892
6,0.15646998073999999,-0.028941713719443783,-0.20317602879563745,-0.12512755853289892
6,0.15647477701300005,-0.030667744516832952,-0.20808503448497837,-0.12512755853289892
6,0.15648268438199997,-0.032424666245719026,-0.20902907404062049,-0.12512755853289892
6,0.15648812879999999,-0.034156102956120163,-0.21382007478550605,-0.12512755853289892
6,0.15649785097500002,-0.035948549256227667,-0.21134197095194454,-0.12512755853289892
6,0.15650757315,-0.037732886686817249,-0.20973710370735238,-0.12512755853289892
6,0.15651923976000004,-0.038960801213818938,-0.26430259002348599,-0.12512755853289892
6,0.15652961008000008,-0.040030399716899034,-0.33475154186330314,-0.12512755853289892
6,0.15653868411000002,-0.041441343013019868,-0.3722299122223085,-0.12512755853289892
6,0.15655035071999995,-0.042713663254048337,-0.41962069791555923,-0.12512755853289892
6,0.15656072103999999,-0.043936944141325505,-0.47435139115392982,-0.12512755853289892
6,0.1565697950700001,-0.045185323910443893,-0.52886967549228114,-0.12512755853289892
6,0.15657498022999997,-0.046517495331247619,-0.57323953460747579,-0.12512755853289892
6,0.15658353574400005,-0.047709113013740465,-0.63096755343501176,-0.12512755853289892
6,0.15658833201700006,-0.049002284633529354,-0.6770838857281446,-0.12512755853289892
6,0.15659442458000003,-0.050366505395761117,-0.71999048353209416,-0.12512755853289892
6,0.15659986899800007,-0.051602914928924472,-0.77271509271472461,-0.12512755853289892
6,0.15660609119000002,-0.053038957106886518,-0.8067005167178527,-0.12512755853289892
6,0.15661386893000004,-0.054095426964080415,-0.87738547844658077,-0.12512755853289892
6,0.15662035038,-0.055390143130444172,-0.92446945128424785,-0.12512755853289892
